Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
52,2023-12-26,CUST052,Male,32,Clothing,3,500,1500
53,2023-05-22,CUST053,Male,32,Electronics,2,50,100
54,2023-07-14,CUST054,Male,47,Electronics,3,25,75
55,2023-04-15,CUST055,Male,40,Beauty,3,300,900
56,2023-09-27,CUST056,Male,26,Electronics,4,100,400
57,2023-06-22,CUST057,Female,41,Electronics,3,50,150
58,2023-06-11,CUST058,Male,51,Clothing,1,30,30
59,2023-02-05,CUST059,Female,35,Electronics,4,300,1200
60,2023-01-31,CUST060,Female,30,Electronics,2,500,1000
61,2023-08-17,CUST061,Male,59,Clothing,1,100,100
62,2023-03-29,CUST062,Female,31,Beauty,3,100,300
63,2023-06-28,CUST063,Male,23,Electronics,3,500,1500
64,2023-02-12,CUST064,Female,19,Clothing,1,30,30
65,2023-12-28,CUST065,Male,57,Clothing,3,25,75
66,2023-09-26,CUST066,Male,35,Beauty,4,100,400
67,2023-02-20,CUST067,Female,54,Clothing,4,300,1200
68,2023-06-30,CUST068,Male,26,Beauty,3,300,900
69,2023-03-17,CUST069,Male,29,Beauty,3,100,300
70,2023-07-22,CUST070,Female,61,Clothing,3,25,75
71,2023-12-16,CUST071,Male,31,Beauty,2,300,600
72,2023-10-05,CUST072,Female,58,Clothing,1,100,100
73,2023-07-05,CUST073,Female,58,Beauty,1,500,500
74,2023-03-19,CUST074,Female,41,Clothing,2,300,600
75,2023-02-27,CUST075,Male,56,Clothing,1,100,100
76,2023-10-06,CUST076,Female,40,Beauty,2,25,50
77,2023-11-11,CUST077,Female,38,Beauty,3,25,75
78,2023-09-01,CUST078,Female,60,Electronics,3,300,900
79,2023-01-20,CUST079,Male,43,Clothing,3,50,150
80,2023-06-14,CUST080,Male,18,Electronics,1,300,300
81,2023-03-08,CUST081,Female,52,Electronics,2,100,200
82,2023-11-26,CUST082,Female,20,Clothing,2,50,100
83,2023-06-20,CUST083,Male,23,Electronics,3,500,1500
84,2023-11-01,CUST084,Female,18,Electronics,1,100,100
85,2023-06-27,CUST085,Male,44,Clothing,4,100,400
86,2023-12-26,CUST086,Male,63,Electronics,4,300,1200
87,2023-02-28,CUST087,Female,64,Beauty,2,500,1000
88,2023-09-05,CUST088,Male,33,Electronics,2,500,1000
89,2023-08-28,CUST089,Female,25,Clothing,3,25,75
90,2023-02-20,CUST090,Female,47,Clothing,3,500,1500
91,2023-05-30,CUST091,Male,52,Beauty,3,500,1500
92,2023-04-03,CUST092,Male,60,Clothing,2,500,1000
93,2023-08-19,CUST093,Female,39,Clothing,4,30,120
94,2023-08-06,CUST094,Female,48,Electronics,2,100,200
95,2023-11-01,CUST095,Female,45,Beauty,4,30,120
96,2023-09-05,CUST096,Male,44,Clothing,3,500,1500
97,2023-10-09,CUST097,Female,20,Beauty,4,25,100
98,2023-01-13,CUST098,Male,20,Electronics,3,25,75
99,2023-05-29,CUST099,Male,34,Beauty,3,100,300
100,2023-01-19,CUST100,Male,45,Electronics,3,50,150
101,2023-08-03,CUST101,Female,45,Beauty,1,300,300
102,2023-09-25,CUST102,Female,61,Electronics,2,100,200
103,2023-05-04,CUST103,Male,64,Electronics,3,50,150
104,2023-11-28,CUST104,Male,61,Beauty,1,30,30
105,2023-12-25,CUST105,Male,63,Beauty,3,100,300
106,2023-12-27,CUST106,Female,63,Beauty,4,30,120
107,2023-07-07,CUST107,Female,28,Beauty,4,100,400
108,2023-04-26,CUST108,Male,35,Clothing,1,100,100
109,2023-11-25,CUST109,Male,43,Electronics,3,500,1500
110,2023-06-11,CUST110,Male,39,Clothing,3,100,300
111,2023-05-30,CUST111,Female,18,Electronics,2,30,60
112,2023-01-07,CUST112,Female,48,Beauty,1,50,50
113,2023-09-13,CUST113,Female,51,Beauty,2,100,200
114,2023-05-05,CUST114,Female,46,Clothing,4,25,100
115,2023-03-14,CUST115,Female,59,Electronics,4,50,200
116,2023-03-05,CUST116,Male,46,Electronics,4,50,200
117,2023-05-18,CUST117,Female,60,Clothing,1,25,25
118,2023-11-09,CUST118,Female,43,Clothing,3,500,1500
119,2023-07-11,CUST119,Male,42,Electronics,4,25,100
120,2023-03-24,CUST120,Male,36,Electronics,3,50,150
121,2023-04-29,CUST121,Female,33,Clothing,4,500,2000
122,2023-03-28,CUST122,Male,41,Clothing,3,100,300
123,2023-05-30,CUST123,Male,28,Clothing,1,25,25
124,2023-01-18,CUST124,Female,33,Electronics,3,50,150
125,2023-05-19,CUST125,Male,52,Clothing,2,300,600
126,2023-04-17,CUST126,Male,30,Beauty,4,50,200
127,2023-02-13,CUST127,Male,20,Electronics,3,25,75
128,2023-08-15,CUST128,Male,26,Electronics,1,500,500
129,2023-06-14,CUST129,Female,18,Clothing,1,50,50
130,2023-06-25,CUST130,Female,18,Electronics,4,30,120
131,2023-02-15,CUST131,Female,50,Electronics,4,500,2000
132,2023-11-20,CUST132,Female,51,Clothing,4,30,120
133,2023-01-01,CUST133,Male,60,Electronics,1,25,25
134,2023-01-04,CUST134,Male,49,Clothing,1,100,100
135,2023-09-09,CUST135,Male,18,Electronics,1,100,100
136,2023-05-15,CUST136,Female,30,Electronics,4,100,400
137,2023-03-17,CUST137,Female,56,Beauty,4,50,200
138,2023-12-14,CUST138,Male,54,Beauty,2,30,60
139,2023-01-26,CUST139,Male,43,Clothing,3,100,300
140,2023-01-24,CUST140,Male,50,Clothing,2,300,600
141,2023-03-23,CUST141,Female,22,Electronics,1,30,30
142,2023-08-10,CUST142,Male,44,Clothing,2,50,100
143,2023-06-06,CUST143,Male,21,Clothing,3,100,300
144,2023-11-17,CUST144,Male,40,Electronics,1,50,50
145,2023-08-27,CUST145,Female,27,Electronics,4,50,200
146,2023-12-04,CUST146,Male,22,Clothing,4,30,120
147,2023-06-30,CUST147,Male,34,Electronics,2,500,1000
148,2023-01-23,CUST148,Male,52,Clothing,2,30,60
149,2023-05-15,CUST149,Female,27,Beauty,3,25,75
150,2023-04-04,CUST150,Female,55,Beauty,3,100,300
151,2023-06-15,CUST151,Female,48,Clothing,2,300,600
152,2023-11-15,CUST152,Male,49,Clothing,2,100,200
153,2023-12-25,CUST153,Female,37,Clothing,2,300,600
154,2023-05-10,CUST154,Female,48,Electronics,3,500,1500
155,2023-11-14,CUST155,Male,45,Clothing,2,500,1000
156,2023-04-02,CUST156,Female,46,Beauty,1,300,300
157,2023-03-03,CUST157,Female,26,Clothing,4,50,200
158,2023-09-19,CUST158,Male,56,Beauty,4,50,200
159,2023-04-04,CUST159,Female,51,Electronics,4,50,200
160,2023-04-03,CUST160,Male,47,Beauty,4,300,1200
161,2023-08-17,CUST161,Male,42,Electronics,2,500,1000
162,2023-10-26,CUST162,Female,59,Electronics,4,30,120
163,2023-02-13,CUST163,Male,36,Clothing,4,50,200
164,2023-05-14,CUST164,Male,20,Beauty,4,500,2000
165,2023-07-27,CUST165,Male,27,Beauty,4,30,120
166,2023-04-16,CUST166,Male,49,Beauty,2,30,60
167,2023-03-24,CUST167,Male,64,Clothing,2,300,600
168,2023-03-05,CUST168,Male,39,Clothing,2,50,100
169,2023-06-23,CUST169,Female,49,Beauty,3,300,900
170,2023-08-14,CUST170,Female,33,Beauty,4,25,100
171,2023-07-13,CUST171,Male,31,Beauty,2,25,50
172,2023-10-17,CUST172,Female,29,Clothing,3,100,300
173,2023-11-03,CUST173,Male,26,Beauty,4,300,1200
174,2023-07-11,CUST174,Female,30,Beauty,4,50,200
175,2023-02-17,CUST175,Female,47,Electronics,3,500,1500
176,2023-06-30,CUST176,Male,60,Electronics,4,50,200
177,2023-03-13,CUST177,Female,41,Clothing,2,500,1000
178,2023-12-20,CUST178,Male,63,Beauty,4,25,100
179,2023-04-20,CUST179,Male,47,Electronics,4,300,1200
180,2023-10-24,CUST180,Male,55,Electronics,3,500,1500
181,2023-05-17,CUST181,Male,19,Clothing,1,300,300
182,2023-03-18,CUST182,Male,28,Electronics,2,25,50
183,2023-02-23,CUST183,Female,62,Electronics,2,30,60
184,2023-11-24,CUST184,Male,28,Beauty,1,100,100
185,2023-11-24,CUST185,Male,55,Electronics,3,300,900
186,2023-03-31,CUST186,Female,37,Beauty,4,25,100
187,2023-07-25,CUST187,Male,33,Electronics,4,300,1200
188,2023-03-09,CUST188,Female,41,Electronics,2,300,600
189,2023-01-24,CUST189,Female,46,Clothing,1,100,100
190,2023-11-15,CUST190,Female,21,Beauty,1,30,30
191,2023-12-09,CUST191,Male,36,Clothing,2,100,200
192,2023-03-25,CUST192,Female,50,Clothing,2,500,1000
193,2023-07-15,CUST193,Female,60,Clothing,3,25,75
194,2023-02-23,CUST194,Male,63,Beauty,1,30,30
195,2023-06-25,CUST195,Female,33,Clothing,2,25,50
196,2023-06-30,CUST196,Male,24,Beauty,2,30,60
197,2023-06-08,CUST197,Male,59,Clothing,2,100,200
198,2023-03-21,CUST198,Male,27,Electronics,4,100,400
199,2023-08-12,CUST199,Female,48,Clothing,2,50,100
200,2023-03-24,CUST200,Female,39,Beauty,2,50,100
201,2023-03-29,CUST201,Female,33,Beauty,4,25,100
202,2023-06-07,CUST202,Male,49,Clothing,1,100,100
203,2023-02-16,CUST203,Female,56,Beauty,3,50,150
204,2023-10-08,CUST204,Male,41,Electronics,3,50,150
205,2023-03-28,CUST205,Male,61,Electronics,4,300,1200
206,2023-08-23,CUST206,Female,26,Beauty,4,300,1200
207,2023-06-26,CUST207,Male,31,Clothing,4,30,120
208,2023-06-01,CUST208,Male,59,Electronics,1,100,100
209,2023-12-02,CUST209,Female,23,Beauty,2,30,60
210,2023-11-01,CUST210,Male,46,Beauty,4,50,200
211,2023-08-11,CUST211,Female,40,Electronics,3,500,1500
212,2023-04-26,CUST212,Female,22,Clothing,1,300,300
213,2023-07-22,CUST213,Male,61,Clothing,3,30,90
214,2023-02-27,CUST214,Female,18,Electronics,1,25,25
215,2023-01-29,CUST215,Female,41,Clothing,1,300,300
216,2023-12-18,CUST216,Female,40,Clothing,1,500,500
217,2023-07-30,CUST217,Female,25,Beauty,1,30,30
218,2023-09-23,CUST218,Male,36,Beauty,2,300,600
219,2023-02-12,CUST219,Female,38,Electronics,2,25,50
220,2023-02-07,CUST220,Male,45,Electronics,2,50,100
221,2023-05-31,CUST221,Female,55,Electronics,1,500,500
222,2023-12-09,CUST222,Male,38,Beauty,3,30,90
223,2023-03-09,CUST223,Male,61,Clothing,4,30,120
224,2023-11-27,CUST224,Female,36,Clothing,2,100,200
225,2023-12-22,CUST225,Male,39,Beauty,1,25,25
226,2023-10-20,CUST226,Male,19,Electronics,3,300,900
227,2023-06-21,CUST227,Male,52,Electronics,1,300,300
228,2023-06-07,CUST228,Male,63,Electronics,3,30,90
229,2023-06-14,CUST229,Female,59,Electronics,3,500,1500
230,2023-04-10,CUST230,Female,51,Clothing,1,25,25
231,2023-07-16,CUST231,Female,64,Electronics,3,30,90
232,2023-06-20,CUST232,Female,29,Beauty,2,25,50
233,2023-12-27,CUST233,Female,40,Beauty,1,500,500
234,2023-06-06,CUST234,Male,49,Electronics,2,300,600
235,2023-07-20,CUST235,Female,20,Beauty,1,500,500
236,2023-10-12,CUST236,Male,41,Beauty,2,100,200
237,2023-10-01,CUST237,Female,62,Electronics,1,50,50
238,2023-11-16,CUST238,Male,28,Beauty,4,500,2000
239,2023-10-05,CUST239,Female,32,Beauty,1,30,30
240,2023-12-29,CUST240,Female,35,Beauty,1,30,30
241,2023-03-28,CUST241,Male,30,Beauty,3,30,90
242,2023-11-22,CUST242,Male,50,Beauty,4,100,400
243,2023-02-25,CUST243,Male,48,Beauty,1,25,25
244,2023-12-29,CUST244,Male,35,Electronics,1,30,30
245,2023-02-13,CUST245,Male,33,Beauty,3,50,150
246,2023-05-07,CUST246,Female,47,Clothing,3,300,900
247,2023-01-09,CUST247,Female,40,Electronics,1,500,500
248,2023-08-09,CUST248,Male,45,Clothing,4,30,120
249,2023-01-03,CUST249,Male,23,Electronics,4,100,400
250,2023-01-02,CUST250,Male,58,Beauty,1,500,500
251,2023-06-01,CUST251,Female,49,Clothing,2,30,60
252,2023-12-02,CUST252,Male,19,Electronics,2,30,60
253,2023-10-04,CUST253,Male,41,Electronics,1,500,500
254,2023-12-23,CUST254,Male,29,Electronics,4,100,400
255,2023-07-23,CUST255,Female,22,Electronics,4,25,100
256,2023-09-26,CUST256,Male,42,Electronics,1,100,100
257,2023-05-12,CUST257,Male,25,Beauty,1,50,50
258,2023-02-22,CUST258,Female,56,Beauty,3,25,75
259,2023-02-10,CUST259,Male,20,Electronics,1,30,30
260,2023-04-03,CUST260,Male,43,Electronics,3,300,900
261,2023-05-21,CUST261,Male,40,Beauty,3,500,1500
262,2023-03-04,CUST262,Female,61,Electronics,1,25,25
263,2023-07-21,CUST263,Male,40,Electronics,1,300,300
264,2023-06-09,CUST264,Female,62,Electronics,3,300,900
265,2023-08-19,CUST265,Female,19,Beauty,4,30,120
266,2023-09-06,CUST266,Male,49,Beauty,4,100,400
267,2023-10-25,CUST267,Male,29,Electronics,3,25,75
268,2023-03-12,CUST268,Male,60,Beauty,3,30,90
269,2023-08-18,CUST269,Female,31,Clothing,1,25,25
270,2023-03-11,CUST270,Male,25,Beauty,3,50,150
271,2023-04-27,CUST271,Female,46,Clothing,3,25,75
272,2023-08-13,CUST272,Male,24,Electronics,1,50,50
273,2023-05-14,CUST273,Male,32,Beauty,2,50,100
274,2023-09-22,CUST274,Female,64,Clothing,4,100,400
275,2023-12-05,CUST275,Male,25,Electronics,4,25,100
276,2023-05-26,CUST276,Male,38,Clothing,2,30,60
277,2023-07-06,CUST277,Female,60,Beauty,2,300,600
278,2023-07-16,CUST278,Female,51,Beauty,3,100,300
279,2023-12-03,CUST279,Female,27,Clothing,2,300,600
280,2023-10-18,CUST280,Female,59,Beauty,1,100,100
281,2023-11-26,CUST281,Male,49,Electronics,3,300,900
282,2023-06-17,CUST282,Female,30,Electronics,1,50,50
283,2023-09-23,CUST283,Female,53,Electronics,2,50,100
284,2023-02-11,CUST284,Female,33,Electronics,4,30,120
285,2023-10-26,CUST285,Female,59,Electronics,3,25,75
286,2023-12-18,CUST286,Female,20,Beauty,1,500,500
287,2023-11-08,CUST287,Female,20,Beauty,4,300,1200
288,2023-11-17,CUST288,Male,35,Electronics,4,300,1200
289,2023-03-09,CUST289,Male,21,Clothing,3,30,90
290,2023-07-19,CUST290,Female,37,Beauty,3,300,900
291,2023-09-02,CUST291,Male,42,Clothing,3,100,300
292,2023-02-04,CUST292,Female,23,Beauty,1,30,30
293,2023-02-09,CUST293,Male,36,Clothing,3,50,150
294,2023-11-06,CUST294,Male,23,Electronics,4,500,2000
295,2023-03-13,CUST295,Female,33,Clothing,3,100,300
296,2023-04-12,CUST296,Male,36,Clothing,1,25,25
297,2023-03-11,CUST297,Female,23,Electronics,2,30,60
298,2023-07-31,CUST298,Female,49,Beauty,1,30,30
299,2023-09-21,CUST299,Male,63,Clothing,2,50,100
300,2023-02-19,CUST300,Male,28,Beauty,1,30,30
301,2023-04-18,CUST301,Male,51,Beauty,1,50,50
302,2023-04-09,CUST302,Male,35,Beauty,1,30,30
303,2023-10-03,CUST303,Female,64,Beauty,2,500,1000
304,2023-09-06,CUST304,Male,38,Electronics,1,100,100
305,2023-08-11,CUST305,Male,64,Electronics,4,30,120
306,2023-12-24,CUST306,Female,31,Beauty,1,500,500
307,2023-06-24,CUST307,Female,50,Clothing,1,500,500
308,2023-08-10,CUST308,Female,56,Electronics,2,100,200
309,2023-06-08,CUST309,Female,25,Clothing,1,100,100
310,2023-07-24,CUST310,Female,50,Beauty,1,500,500
311,2023-02-19,CUST311,Female,24,Beauty,4,25,100
312,2023-08-25,CUST312,Male,62,Clothing,1,100,100
313,2023-03-28,CUST313,Male,18,Beauty,2,300,600
314,2023-12-17,CUST314,Female,47,Beauty,1,100,100
315,2023-02-07,CUST315,Male,18,Electronics,2,50,100
316,2023-12-18,CUST316,Male,53,Clothing,1,500,500
317,2023-10-20,CUST317,Female,50,Clothing,2,30,60
318,2023-06-26,CUST318,Male,64,Clothing,3,300,900
319,2023-01-02,CUST319,Female,19,Beauty,4,100,400
320,2023-11-23,CUST320,Female,28,Electronics,1,50,50
321,2023-04-17,CUST321,Male,40,Beauty,3,50,150
322,2023-04-06,CUST322,Female,56,Clothing,3,500,1500
323,2023-05-09,CUST323,Male,18,Electronics,1,500,500
324,2023-04-20,CUST324,Female,53,Clothing,2,500,1000
325,2023-12-06,CUST325,Male,54,Clothing,3,100,300
326,2023-03-04,CUST326,Female,32,Beauty,3,500,1500
327,2023-01-01,CUST327,Female,53,Beauty,4,300,1200
328,2023-05-20,CUST328,Female,64,Clothing,4,25,100
329,2023-05-02,CUST329,Female,46,Beauty,4,100,400
330,2023-07-06,CUST330,Female,48,Clothing,4,300,1200
331,2023-08-20,CUST331,Female,36,Beauty,2,300,600
332,2023-07-19,CUST332,Male,57,Clothing,4,300,1200
333,2023-11-05,CUST333,Female,29,Clothing,3,300,900
334,2023-06-19,CUST334,Male,39,Beauty,2,30,60
335,2023-12-24,CUST335,Female,47,Electronics,3,500,1500
336,2023-06-23,CUST336,Female,27,Beauty,3,30,90
337,2023-01-15,CUST337,Male,46,Clothing,2,25,50
338,2023-02-08,CUST338,Male,23,Beauty,1,25,25
339,2023-03-25,CUST339,Female,52,Beauty,4,50,200
340,2023-11-14,CUST340,Female,19,Clothing,2,500,1000
341,2023-03-26,CUST341,Male,59,Beauty,1,50,50
342,2023-02-19,CUST342,Male,20,Beauty,3,100,300
343,2023-10-20,CUST343,Male,32,Clothing,1,500,500
344,2023-01-05,CUST344,Male,55,Clothing,4,100,400
345,2023-03-05,CUST345,Male,45,Beauty,1,50,50
346,2023-03-14,CUST346,Female,41,Clothing,1,30,30
347,2023-02-24,CUST347,Female,58,Clothing,3,300,900
348,2023-11-21,CUST348,Female,47,Beauty,3,30,90
349,2023-03-11,CUST349,Male,34,Clothing,3,500,1500
350,2023-09-07,CUST350,Female,61,Electronics,3,300,900
351,2023-06-12,CUST351,Male,43,Beauty,4,50,200
352,2023-12-18,CUST352,Male,55,Electronics,1,50,50
353,2023-03-12,CUST353,Male,55,Beauty,4,30,120
354,2023-08-12,CUST354,Female,51,Electronics,4,100,400
355,2023-09-10,CUST355,Male,27,Clothing,3,500,1500
356,2023-02-05,CUST356,Female,50,Clothing,2,300,600
357,2023-10-12,CUST357,Female,34,Electronics,2,25,50
358,2023-02-06,CUST358,Male,60,Clothing,2,100,200
359,2023-01-13,CUST359,Male,50,Electronics,4,500,2000
360,2023-09-04,CUST360,Female,44,Electronics,2,25,50
361,2023-10-28,CUST361,Female,40,Beauty,3,25,75
362,2023-01-28,CUST362,Male,46,Clothing,1,300,300
363,2023-09-24,CUST363,Male,50,Beauty,2,30,60
364,2023-03-07,CUST364,Male,42,Beauty,4,50,200
365,2023-01-11,CUST365,Female,22,Clothing,1,25,25
366,2023-06-02,CUST366,Male,21,Electronics,4,100,400
367,2023-01-31,CUST367,Female,31,Electronics,3,100,300
368,2023-04-28,CUST368,Male,51,Clothing,4,50,200
369,2023-09-11,CUST369,Female,64,Electronics,4,100,400
370,2023-12-30,CUST370,Female,19,Clothing,4,25,100
371,2023-08-09,CUST371,Female,63,Electronics,2,30,60
372,2023-09-03,CUST372,Male,40,Electronics,1,50,50
373,2023-04-06,CUST373,Male,41,Electronics,3,25,75
374,2023-10-08,CUST374,Male,48,Electronics,1,25,25
375,2023-05-02,CUST375,Male,26,Clothing,1,500,500
376,2023-07-20,CUST376,Male,31,Beauty,4,100,400
377,2023-03-20,CUST377,Female,21,Electronics,3,50,150
378,2023-06-05,CUST378,Female,37,Clothing,1,100,100
379,2023-02-20,CUST379,Female,29,Beauty,1,50,50
380,2023-10-07,CUST380,Female,35,Beauty,2,500,1000
381,2023-02-06,CUST381,Male,26,Clothing,2,30,60
382,2023-08-02,CUST382,Female,56,Clothing,4,25,100
383,2023-03-28,CUST383,Male,51,Electronics,1,300,300
384,2023-11-22,CUST384,Female,58,Beauty,1,300,300
385,2023-07-11,CUST385,Female,32,Electronics,4,30,120
386,2023-08-07,CUST386,Male,35,Clothing,3,100,300
387,2023-11-03,CUST387,Male,55,Beauty,1,300,300
388,2023-10-01,CUST388,Male,46,Beauty,1,300,300
389,2023-05-11,CUST389,Male,23,Clothing,2,25,50
390,2023-01-20,CUST390,Male,36,Clothing,1,300,300
391,2023-05-11,CUST391,Male,22,Clothing,1,500,500
392,2023-07-24,CUST392,Female,52,Beauty,2,300,600
393,2023-01-17,CUST393,Female,48,Beauty,4,300,1200
394,2023-05-18,CUST394,Female,63,Beauty,1,30,30
395,2023-01-24,CUST395,Male,29,Electronics,2,100,200
396,2023-03-05,CUST396,Male,51,Electronics,4,500,2000
397,2023-02-19,CUST397,Female,42,Clothing,1,25,25
398,2023-06-16,CUST398,Male,44,Electronics,1,500,500
399,2023-08-06,CUST399,Female,36,Beauty,2,100,200
400,2023-08-19,CUST400,Female,64,Clothing,2,25,50
401,2023-09-11,CUST401,Male,33,Clothing,3,25,75
402,2023-11-29,CUST402,Female,36,Beauty,3,300,900
403,2023-05-16,CUST403,Male,32,Clothing,4,300,1200
404,2023-04-18,CUST404,Male,45,Electronics,4,300,1200
405,2023-03-31,CUST405,Female,58,Clothing,2,25,50
406,2023-12-30,CUST406,Female,37,Beauty,2,30,60
407,2023-09-03,CUST407,Male,32,Clothing,3,500,1500
408,2023-09-06,CUST408,Male,18,Electronics,3,30,90
409,2023-10-31,CUST409,Male,46,Beauty,1,300,300
410,2023-05-08,CUST410,Male,62,Clothing,2,500,1000
411,2023-05-31,CUST411,Female,42,Beauty,4,25,100
412,2023-01-31,CUST412,Male,57,Beauty,3,300,900
413,2023-01-31,CUST413,Female,64,Beauty,2,30,60
414,2023-03-26,CUST414,Male,60,Electronics,3,300,900
415,2023-01-23,CUST415,Female,35,Beauty,4,300,1200
416,2023-01-03,CUST416,Female,42,Beauty,1,30,30
417,2023-10-08,CUST417,Female,36,Electronics,1,30,30
418,2023-08-26,CUST418,Female,56,Electronics,4,25,100
419,2023-01-27,CUST419,Male,57,Electronics,1,30,30
420,2023-10-02,CUST420,Female,37,Beauty,2,30,60
421,2023-09-02,CUST421,Female,59,Beauty,2,500,1000
422,2023-07-19,CUST422,Male,24,Electronics,4,25,100
423,2023-02-28,CUST423,Male,33,Electronics,4,30,120
424,2023-04-30,CUST424,Male,27,Electronics,4,30,120
425,2023-12-29,CUST425,Male,28,Beauty,1,25,25
426,2023-01-18,CUST426,Female,63,Beauty,2,500,1000
427,2023-10-13,CUST427,Male,42,Beauty,3,100,300
428,2023-11-24,CUST428,Male,34,Clothing,1,100,100
429,2023-02-16,CUST429,Female,51,Clothing,1,500,500
430,2023-04-01,CUST430,Male,21,Clothing,1,25,25
431,2023-01-20,CUST431,Male,32,Beauty,4,300,1200
432,2023-08-13,CUST432,Male,54,Beauty,1,30,30
433,2023-08-12,CUST433,Male,62,Electronics,2,30,60
434,2023-09-03,CUST434,Male,51,Clothing,4,500,2000
435,2023-02-06,CUST435,Female,46,Electronics,2,25,50
436,2023-10-06,CUST436,Female,19,Beauty,1,100,100
437,2023-03-21,CUST437,Female,41,Electronics,3,300,900
438,2023-06-12,CUST438,Male,63,Clothing,4,100,400
439,2023-05-15,CUST439,Male,47,Beauty,4,30,120
440,2023-09-23,CUST440,Male,39,Clothing,4,500,2000
441,2023-05-02,CUST441,Female,49,Clothing,2,500,1000
442,2023-09-21,CUST442,Female,62,Clothing,3,100,300
443,2023-07-19,CUST443,Female,35,Beauty,1,300,300
444,2023-05-01,CUST444,Male,38,Beauty,4,500,2000
445,2023-11-21,CUST445,Female,29,Electronics,2,300,600
446,2023-03-29,CUST446,Male,64,Clothing,3,500,1500
447,2023-03-16,CUST447,Female,45,Electronics,1,25,25
448,2023-08-15,CUST448,Female,46,Beauty,2,300,600
449,2023-02-12,CUST449,Female,34,Clothing,4,25,100
450,2023-09-30,CUST450,Female,29,Clothing,3,100,300
451,2023-10-24,CUST451,Female,58,Beauty,1,30,30
452,2023-10-09,CUST452,Female,56,Beauty,2,500,1000
453,2023-08-18,CUST453,Male,39,Clothing,4,100,400
454,2023-12-06,CUST454,Female,24,Beauty,3,300,900
455,2023-05-16,CUST455,Male,59,Beauty,3,25,75
456,2023-04-21,CUST456,Female,21,Clothing,3,500,1500
457,2023-08-10,CUST457,Female,34,Electronics,4,300,1200
458,2023-10-18,CUST458,Male,49,Clothing,2,300,600
459,2023-09-28,CUST459,Female,53,Electronics,3,300,900
460,2023-08-19,CUST460,Female,36,Beauty,4,100,400
